,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HO_CNT,PY_SUM,PR_SUM,PY_10U,PY_10,PY_20,PY_30,PY_40,PY_50O,PR_05U,PR_05,PR_1,PR_2,PR_3,PR_4,PR_5,PR_6,PR_7_O,latitude,longitude
8251,울산광역시,31,남구,31140,180,3266.0,16020000000.0,0,180,0,0,0,0,0,180,0,0,0,0,0,0,0,35.550376890363594,129.26289443950301
8252,울산광역시,31,남구,31140,354,9097.0,47078000000.0,0,0,354,0,0,0,0,0,354,0,0,0,0,0,0,35.54420777017392,129.33338513607245
8253,울산광역시,31,남구,31140,162,3619.0,10116000000.0,0,30,127,5,0,0,4,157,1,0,0,0,0,0,0,35.51466074479238,129.3152548635481
8254,울산광역시,31,남구,31140,205,3972.0,12010000000.0,0,148,57,0,0,0,47,158,0,0,0,0,0,0,0,35.51557404006057,129.31416725759263
8255,울산광역시,31,남구,31140,173,4442.0,15361000000.0,0,0,173,0,0,0,0,173,0,0,0,0,0,0,0,35.54273156533652,129.303582098847
8256,울산광역시,31,남구,31140,45,1237.0,3102000000.0,0,0,38,7,0,0,0,45,0,0,0,0,0,0,0,35.5445340713101,129.30361133867532
8257,울산광역시,31,남구,31140,185,5770.0,55782000000.0,0,0,118,0,67,0,0,0,0,118,36,31,0,0,0,35.534691768954794,129.29683490139084
8258,울산광역시,31,남구,31140,365,9137.0,48947000000.0,0,0,365,0,0,0,0,9,356,0,0,0,0,0,0,35.537466670277695,129.29026262723454
8259,울산광역시,31,북구,31200,250,6424.0,28874000000.0,0,0,250,0,0,0,0,0,250,0,0,0,0,0,0,35.551208428094114,129.35225268012866
8260,울산광역시,31,중구,31110,120,3084.0,26232000000.0,0,0,120,0,0,0,0,0,8,112,0,0,0,0,0,35.56301102030119,129.34472910705804
8261,울산광역시,31,중구,31110,44,1130.0,3968000000.0,0,0,44,0,0,0,0,44,0,0,0,0,0,0,0,35.574215402068305,129.3096099092776
8262,울산광역시,31,중구,31110,41,992.0,4331000000.0,0,4,37,0,0,0,0,7,34,0,0,0,0,0,0,35.550589624504376,129.32687295095187
8263,울산광역시,31,중구,31110,22,392.0,928000000.0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,35.55049199273373,129.33569544693398
8644,울산광역시,31,울주군,31710,74,1892.0,16052000000.0,0,0,74,0,0,0,0,0,8,66,0,0,0,0,0,35.55403972870026,129.25743666353134
8739,울산광역시,31,중구,31110,50,958.0,2360000000.0,0,50,0,0,0,0,42,8,0,0,0,0,0,0,0,35.55667769565123,129.3468292666741
8809,울산광역시,31,북구,31200,288,7071.0,32068000000.0,0,0,288,0,0,0,0,36,252,0,0,0,0,0,0,35.548455065899645,129.35661827075265
8865,울산광역시,31,남구,31140,56,2324.0,22088000000.0,0,0,0,28,28,0,0,0,0,0,32,24,0,0,0,35.528382968295126,129.29673314091275
8887,울산광역시,31,북구,31200,110,2826.0,17261000000.0,0,0,110,0,0,0,0,0,110,0,0,0,0,0,0,35.632589997707846,129.32933408717432
8940,울산광역시,31,중구,31110,46,540.0,1948000000.0,36,0,10,0,0,0,36,10,0,0,0,0,0,0,0,35.55507148877576,129.32915313129348
8996,울산광역시,31,중구,31110,48,828.0,2206000000.0,0,48,0,0,0,0,38,10,0,0,0,0,0,0,0,35.57293692759567,129.34379203442424
9080,울산광역시,31,남구,31140,72,1847.0,12172000000.0,0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,35.541375789011084,129.26165007385404
9081,울산광역시,31,남구,31140,34,871.0,4008000000.0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,35.53183266558989,129.31112468477934
9082,울산광역시,31,남구,31140,30,519.0,1518000000.0,0,30,0,0,0,0,12,18,0,0,0,0,0,0,0,35.52623167328291,129.32867628194697
9083,울산광역시,31,중구,31110,325,6809.0,23456000000.0,0,75,250,0,0,0,0,325,0,0,0,0,0,0,0,35.56231794198606,129.32596352535958
9138,울산광역시,31,동구,31170,90,1378.0,3420000000.0,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,35.539592975862696,129.42153715853993
9139,울산광역시,31,중구,31110,126,2827.0,7466000000.0,0,0,126,0,0,0,0,126,0,0,0,0,0,0,0,35.57922088565573,129.34610405014902
9205,울산광역시,31,남구,31140,181,4634.0,19468000000.0,0,0,181,0,0,0,0,30,151,0,0,0,0,0,0,35.52367326877688,129.3154022423558
9206,울산광역시,31,울주군,31710,48,827.0,1752000000.0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,35.40959205058124,129.27830653139137
9233,울산광역시,31,남구,31140,115,3543.0,15892000000.0,0,0,85,0,30,0,0,9,80,26,0,0,0,0,0,35.53743114977441,129.29357057786765
9243,울산광역시,31,북구,31200,72,1306.0,5142000000.0,0,72,0,0,0,0,0,72,0,0,0,0,0,0,0,35.62799813796178,129.3369864330064
9328,울산광역시,31,남구,31140,30,491.0,1338000000.0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,35.53441576386322,129.32219476718174
9329,울산광역시,31,중구,31110,78,1806.0,6883000000.0,0,5,73,0,0,0,0,64,14,0,0,0,0,0,0,35.559492135058754,129.33694824086774
9330,울산광역시,31,중구,31110,54,978.0,3870000000.0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,0,35.57248479873151,129.302961763211
9385,울산광역시,31,남구,31140,66,1696.0,8557000000.0,0,0,66,0,0,0,0,0,66,0,0,0,0,0,0,35.5198741834891,129.33298163313194
9386,울산광역시,31,동구,31170,150,3292.0,11964000000.0,0,0,150,0,0,0,0,150,0,0,0,0,0,0,0,35.54135626839779,129.42487696538691
9447,울산광역시,31,남구,31140,33,867.0,6891000000.0,0,0,31,2,0,0,0,0,13,18,2,0,0,0,0,35.536254564191495,129.31891655147928
9460,울산광역시,31,남구,31140,24,328.0,1224000000.0,0,24,0,0,0,0,6,18,0,0,0,0,0,0,0,35.52452623478632,129.31982683352402
9653,울산광역시,31,북구,31200,48,857.0,3786000000.0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,0,35.588948006108886,129.36282029657568
10123,울산광역시,31,남구,31140,267,4008.0,18505000000.0,0,267,0,0,0,0,0,267,0,0,0,0,0,0,0,35.549475623897365,129.26288027177753
10124,울산광역시,31,남구,31140,36,870.0,3086000000.0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,35.525523897941056,129.31102181653043
10125,울산광역시,31,남구,31140,289,7858.0,27817000000.0,0,0,239,28,22,0,0,147,142,0,0,0,0,0,0,35.52889884430741,129.33202850715173
10126,울산광역시,31,남구,31140,142,3640.0,25618000000.0,0,0,142,0,0,0,0,0,142,0,0,0,0,0,0,35.520945393575836,129.31756284945223
10127,울산광역시,31,동구,31170,406,9065.0,38016000000.0,0,179,227,0,0,0,0,191,215,0,0,0,0,0,0,35.47927650065031,129.414961974958
10128,울산광역시,31,동구,31170,36,570.0,1340000000.0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,35.48911203091124,129.42174772161292
10129,울산광역시,31,동구,31170,40,428.0,900000000.0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,35.491776595595624,129.42510135180245
10130,울산광역시,31,북구,31200,113,2455.0,11428000000.0,0,54,59,0,0,0,0,55,58,0,0,0,0,0,0,35.628144759631695,129.3237399191514
10131,울산광역시,31,북구,31200,128,2812.0,14992000000.0,0,0,128,0,0,0,0,0,128,0,0,0,0,0,0,35.63954111995277,129.3526384099603
10132,울산광역시,31,북구,31200,188,4219.0,13232000000.0,0,70,118,0,0,0,15,149,24,0,0,0,0,0,0,35.62876367941288,129.34914416294362
10133,울산광역시,31,북구,31200,123,2857.0,14416000000.0,0,30,93,0,0,0,0,30,93,0,0,0,0,0,0,35.53000204712204,129.39379955861585
10134,울산광역시,31,울주군,31710,120,2722.0,4498000000.0,0,0,120,0,0,0,120,0,0,0,0,0,0,0,0,35.42366944386507,129.31046673423288
10135,울산광역시,31,중구,31110,216,7495.0,55268000000.0,0,0,56,68,92,0,0,0,4,192,20,0,0,0,0,35.56478880701749,129.34696529167633
10136,울산광역시,31,중구,31110,54,1387.0,10528000000.0,0,0,54,0,0,0,0,0,26,28,0,0,0,0,0,35.56114677459417,129.35021367854162
10137,울산광역시,31,중구,31110,38,974.0,8032000000.0,0,0,38,0,0,0,0,0,2,36,0,0,0,0,0,35.5658375393022,129.33374421159937
10138,울산광역시,31,중구,31110,120,3083.0,9592000000.0,0,0,120,0,0,0,0,120,0,0,0,0,0,0,0,35.55094999664765,129.29378821667677
10512,울산광역시,31,남구,31140,65,1087.0,3822000000.0,0,65,0,0,0,0,0,65,0,0,0,0,0,0,0,35.53644666105048,129.3012745163899
10513,울산광역시,31,남구,31140,146,3351.0,14792000000.0,0,24,122,0,0,0,0,42,104,0,0,0,0,0,0,35.52735040785327,129.30884619627878
10514,울산광역시,31,북구,31200,170,4230.0,19142000000.0,0,0,170,0,0,0,0,16,154,0,0,0,0,0,0,35.55118361604989,129.35445830205947
10515,울산광역시,31,북구,31200,140,3171.0,12544000000.0,0,56,84,0,0,0,0,74,66,0,0,0,0,0,0,35.626146487053,129.3413717383104
10516,울산광역시,31,북구,31200,274,9507.0,68279000000.0,0,0,76,160,38,0,0,0,76,166,32,0,0,0,0,35.64231916279803,129.3460597020463
10593,울산광역시,31,남구,31140,50,382.0,1585000000.0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,35.54616828970843,129.31907925146203
10594,울산광역시,31,중구,31110,113,2742.0,12328000000.0,0,25,88,0,0,0,0,25,88,0,0,0,0,0,0,35.555108000859555,129.32584450329983
10665,울산광역시,31,남구,31140,165,4236.0,27544000000.0,0,0,165,0,0,0,0,0,165,0,0,0,0,0,0,35.52565541351905,129.2988945118659
10670,울산광역시,31,동구,31170,246,5915.0,37905000000.0,0,38,208,0,0,0,0,4,242,0,0,0,0,0,0,35.513418763132826,129.42438206661407
10706,울산광역시,31,북구,31200,102,1850.0,10140000000.0,0,102,0,0,0,0,0,48,54,0,0,0,0,0,0,35.629861867471014,129.33149702165306
10742,울산광역시,31,울주군,31710,98,2312.0,14478000000.0,0,0,98,0,0,0,0,0,98,0,0,0,0,0,0,35.57495217147196,129.2401104351587
10743,울산광역시,31,울주군,31710,68,1542.0,10336000000.0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,35.5686091058058,129.2433222668583
10756,울산광역시,31,울주군,31710,52,1893.0,10525000000.0,0,0,0,52,0,0,0,0,11,41,0,0,0,0,0,35.56867735113047,129.2367036689911
10814,울산광역시,31,북구,31200,8,204.0,598000000.0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,35.6350970081994,129.34704248948952
10959,울산광역시,31,남구,31140,120,2620.0,18812000000.0,0,60,60,0,0,0,0,0,96,24,0,0,0,0,0,35.535090011964975,129.25934578062854
11197,울산광역시,31,중구,31110,62,2531.0,11544000000.0,0,0,0,0,62,0,0,0,62,0,0,0,0,0,0,35.55659277992829,129.2718170196524
11198,울산광역시,31,중구,31110,40,812.0,2000000000.0,0,20,20,0,0,0,26,14,0,0,0,0,0,0,0,35.55061393162433,129.32466732033785
11199,울산광역시,31,북구,31200,12,150.0,480000000.0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,35.53457188389151,129.38836484627402
11248,울산광역시,31,중구,31110,60,1065.0,2916000000.0,0,60,0,0,0,0,40,20,0,0,0,0,0,0,0,35.557541840271625,129.3501530789319
11249,울산광역시,31,남구,31140,118,2117.0,11422000000.0,0,118,0,0,0,0,0,70,48,0,0,0,0,0,0,35.53166348016041,129.32656052946584
11314,울산광역시,31,남구,31140,22,548.0,2664000000.0,0,0,22,0,0,0,0,0,22,0,0,0,0,0,0,35.538213346537326,129.30461166606509
11532,울산광역시,31,북구,31200,138,3543.0,21051000000.0,0,0,138,0,0,0,0,0,138,0,0,0,0,0,0,35.59073794479127,129.36395426250203
11998,울산광역시,31,남구,31140,90,3475.0,19434000000.0,0,0,0,90,0,0,0,0,6,84,0,0,0,0,0,35.53347812372456,129.32548769063638
11999,울산광역시,31,남구,31140,120,2712.0,9023000000.0,0,48,72,0,0,0,0,120,0,0,0,0,0,0,0,35.54775388467243,129.25513230388523
12000,울산광역시,31,남구,31140,44,1130.0,5948000000.0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,35.54849306645686,129.27058579453598
12001,울산광역시,31,남구,31140,120,2177.0,10686000000.0,0,120,0,0,0,0,0,120,0,0,0,0,0,0,0,35.55126657281242,129.26401145959264
12002,울산광역시,31,남구,31140,122,2181.0,7217000000.0,0,117,5,0,0,0,4,118,0,0,0,0,0,0,0,35.536482392007386,129.2979666162835
12003,울산광역시,31,남구,31140,88,1667.0,6015000000.0,0,88,0,0,0,0,0,88,0,0,0,0,0,0,0,35.52083635740653,129.3274845411854
12004,울산광역시,31,남구,31140,184,4181.0,19810000000.0,0,54,130,0,0,0,0,63,121,0,0,0,0,0,0,35.51805947689515,129.33405412990078
12005,울산광역시,31,동구,31170,300,9038.0,61356000000.0,0,0,100,200,0,0,0,0,100,200,0,0,0,0,0,35.522404760359784,129.42674640345416
12006,울산광역시,31,동구,31170,191,3453.0,15589000000.0,0,191,0,0,0,0,0,191,0,0,0,0,0,0,0,35.520602340562085,129.4267144344538
12007,울산광역시,31,동구,31170,211,3826.0,20281000000.0,0,211,0,0,0,0,0,211,0,0,0,0,0,0,0,35.511590233127336,129.4265546320191
12008,울산광역시,31,동구,31170,185,2774.0,9169000000.0,72,64,49,0,0,0,136,2,47,0,0,0,0,0,0,35.50886045481381,129.42871109941015
12009,울산광역시,31,북구,31200,64,1406.0,7356000000.0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,35.642257203571354,129.35158001852884
12010,울산광역시,31,북구,31200,31,820.0,4037000000.0,0,0,29,2,0,0,0,0,31,0,0,0,0,0,0,35.54194622823728,129.37415465959444
12011,울산광역시,31,북구,31200,207,5292.0,23940000000.0,0,0,207,0,0,0,0,0,207,0,0,0,0,0,0,35.54936872903809,129.35553070231322
12012,울산광역시,31,울주군,31710,237,3517.0,7693000000.0,0,237,0,0,0,0,237,0,0,0,0,0,0,0,0,35.43812562404017,129.30739706854865
12013,울산광역시,31,울주군,31710,50,756.0,1200000000.0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,35.424546738173866,129.3126835683457
12014,울산광역시,31,울주군,31710,160,2416.0,4872000000.0,0,160,0,0,0,0,160,0,0,0,0,0,0,0,0,35.48779754094288,129.21231460101293
12015,울산광역시,31,중구,31110,100,3083.0,26729000000.0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,35.562986338806226,129.34693505920123
12016,울산광역시,31,중구,31110,139,4389.0,33715000000.0,0,0,83,0,56,0,0,0,5,134,0,0,0,0,0,35.564776450323386,129.34806829142707
12017,울산광역시,31,중구,31110,384,7260.0,22607000000.0,0,218,166,0,0,0,101,283,0,0,0,0,0,0,0,35.58013446116742,129.3450159547747
12018,울산광역시,31,중구,31110,49,987.0,3183000000.0,0,26,23,0,0,0,0,49,0,0,0,0,0,0,0,35.59210746181595,129.32204139992757
12019,울산광역시,31,중구,31110,208,5650.0,21750000000.0,0,0,179,29,0,0,0,84,124,0,0,0,0,0,0,35.55085478468201,129.30261086979502
12402,울산광역시,31,남구,31140,192,3916.0,14383000000.0,0,90,102,0,0,0,0,192,0,0,0,0,0,0,0,35.535557326088664,129.3001573062496
12403,울산광역시,31,남구,31140,110,1790.0,13495000000.0,0,110,0,0,0,0,0,7,103,0,0,0,0,0,0,35.52008030509283,129.31424088051236
12404,울산광역시,31,북구,31200,249,5920.0,19798000000.0,0,0,249,0,0,0,0,249,0,0,0,0,0,0,0,35.642232349069154,129.35378814039854
12405,울산광역시,31,북구,31200,88,2103.0,9828000000.0,0,0,88,0,0,0,0,20,68,0,0,0,0,0,0,35.588985472738905,129.359510321239
12406,울산광역시,31,중구,31110,210,5366.0,22076000000.0,0,0,210,0,0,0,0,38,172,0,0,0,0,0,0,35.56407170682275,129.330405283767
12501,울산광역시,31,중구,31110,130,4818.0,38592000000.0,0,0,0,87,43,0,0,0,0,87,43,0,0,0,0,35.56401058105375,129.335920264208
12607,울산광역시,31,남구,31140,35,610.0,1369000000.0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,35.51533128206604,129.33621395052668
12628,울산광역시,31,동구,31170,450,10416.0,70752000000.0,0,150,300,0,0,0,0,0,450,0,0,0,0,0,0,35.522417823408105,129.42564402056865
12663,울산광역시,31,남구,31140,216,6890.0,52118000000.0,0,0,140,38,38,0,0,0,46,120,50,0,0,0,0,35.51735245034911,129.31640143518797
12780,울산광역시,31,울주군,31710,74,1886.0,4380000000.0,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,35.40138677916173,129.2869845532612
12781,울산광역시,31,울주군,31710,52,943.0,2364000000.0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,35.400473738233,129.288070979018
12904,울산광역시,31,중구,31110,200,4370.0,18546000000.0,0,100,100,0,0,0,0,112,88,0,0,0,0,0,0,35.55566817448161,129.27400856491764
12926,울산광역시,31,남구,31140,126,3194.0,14185000000.0,0,0,126,0,0,0,0,9,117,0,0,0,0,0,0,35.528406711325005,129.29452809149677
12963,울산광역시,31,동구,31170,40,719.0,1699000000.0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,35.48558504289615,129.41507279018515
12964,울산광역시,31,동구,31170,57,838.0,3106000000.0,36,0,21,0,0,0,36,0,21,0,0,0,0,0,0,35.50345318624969,129.42861511708563
13092,울산광역시,31,중구,31110,23,458.0,3002000000.0,0,23,0,0,0,0,0,0,23,0,0,0,0,0,0,35.55099736064186,129.28937687463613
13093,울산광역시,31,동구,31170,50,1284.0,6242000000.0,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,35.4953553441188,129.42736917928605
13094,울산광역시,31,울주군,31710,112,2031.0,5044000000.0,0,112,0,0,0,0,112,0,0,0,0,0,0,0,0,35.40136324692222,129.28918614506625
13135,울산광역시,31,중구,31110,118,3032.0,25384000000.0,0,0,118,0,0,0,0,0,8,110,0,0,0,0,0,35.565665316620326,129.3491864324373
13136,울산광역시,31,북구,31200,353,7405.0,17833000000.0,0,195,158,0,0,0,195,158,0,0,0,0,0,0,0,35.6595410397542,129.33751324707592
13422,울산광역시,31,북구,31200,292,6364.0,25290000000.0,0,104,188,0,0,0,0,220,72,0,0,0,0,0,0,35.6280104120443,129.335882560511
13423,울산광역시,31,북구,31200,226,9765.0,32606000000.0,0,0,78,28,56,64,0,12,162,52,0,0,0,0,0,35.62889936611131,129.33700147348011
13424,울산광역시,31,북구,31200,128,2653.0,12334000000.0,0,80,48,0,0,0,0,80,48,0,0,0,0,0,0,35.588935497040175,129.36392362032947
13425,울산광역시,31,울주군,31710,179,4888.0,29816000000.0,0,0,107,72,0,0,0,0,111,68,0,0,0,0,0,35.57403951928228,129.24119968324317
13426,울산광역시,31,울주군,31710,214,3532.0,12572000000.0,0,214,0,0,0,0,0,214,0,0,0,0,0,0,0,35.56865464304945,129.2389098707516
13427,울산광역시,31,울주군,31710,232,4962.0,17451000000.0,0,132,100,0,0,0,0,182,50,0,0,0,0,0,0,35.557084913922125,129.22439083694454
13428,울산광역시,31,울주군,31710,51,1571.0,8804000000.0,0,0,25,26,0,0,0,0,35,16,0,0,0,0,0,35.56889094181383,129.12306843290312
13879,울산광역시,31,남구,31140,90,1844.0,6830000000.0,0,36,54,0,0,0,0,90,0,0,0,0,0,0,0,35.52804633465582,129.32760355973826
13880,울산광역시,31,남구,31140,188,4026.0,23834000000.0,0,80,108,0,0,0,0,12,176,0,0,0,0,0,0,35.529933732045194,129.3199155918503
13881,울산광역시,31,남구,31140,220,5251.0,27236000000.0,0,0,220,0,0,0,0,12,208,0,0,0,0,0,0,35.54423219262964,129.33117968606211
13882,울산광역시,31,남구,31140,30,554.0,1530000000.0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,35.5354616839125,129.3089782512451
13883,울산광역시,31,남구,31140,50,899.0,2250000000.0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,35.52546371520119,129.31653420169417
13884,울산광역시,31,남구,31140,88,1791.0,4932000000.0,0,40,48,0,0,0,10,78,0,0,0,0,0,0,0,35.52540328063236,129.32204657048266
13885,울산광역시,31,남구,31140,180,4424.0,17542000000.0,0,0,180,0,0,0,0,76,104,0,0,0,0,0,0,35.518289832864006,129.31310905089308
13886,울산광역시,31,남구,31140,304,10995.0,56744000000.0,0,0,0,152,152,0,0,0,184,120,0,0,0,0,0,35.52087279343869,129.32417731653098
13887,울산광역시,31,남구,31140,108,2656.0,11148000000.0,0,0,84,24,0,0,0,46,62,0,0,0,0,0,0,35.53655358182874,129.29135079864184
13888,울산광역시,31,동구,31170,120,2472.0,6288000000.0,0,30,90,0,0,0,30,90,0,0,0,0,0,0,0,35.48555912316749,129.41727655897043
13889,울산광역시,31,동구,31170,300,5430.0,16276000000.0,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,35.51076721522307,129.4199253081053
13890,울산광역시,31,동구,31170,330,7250.0,28898000000.0,0,90,240,0,0,0,0,240,90,0,0,0,0,0,0,35.493657109400786,129.41852130163196
13891,울산광역시,31,북구,31200,113,2049.0,5007000000.0,0,113,0,0,0,0,113,0,0,0,0,0,0,0,0,35.634947799213606,129.36029002329857
13892,울산광역시,31,북구,31200,136,2992.0,14832000000.0,0,0,136,0,0,0,0,20,116,0,0,0,0,0,0,35.584404330918034,129.36605354870443
13893,울산광역시,31,북구,31200,350,8237.0,41939000000.0,0,67,283,0,0,0,0,40,310,0,0,0,0,0,0,35.530014811421815,129.3926970561445
13894,울산광역시,31,울주군,31710,189,2830.0,6429000000.0,0,189,0,0,0,0,189,0,0,0,0,0,0,0,0,35.439026891328,129.30741167438467
13895,울산광역시,31,울주군,31710,204,3682.0,8542000000.0,0,204,0,0,0,0,204,0,0,0,0,0,0,0,0,35.401375018055845,129.2880853494827
13896,울산광역시,31,울주군,31710,90,1763.0,3144000000.0,0,60,30,0,0,0,90,0,0,0,0,0,0,0,0,35.45184646556283,129.28889111452938
13897,울산광역시,31,중구,31110,303,5107.0,25331000000.0,0,225,78,0,0,0,225,0,3,75,0,0,0,0,0,35.56569004091283,129.3469804089205
13898,울산광역시,31,중구,31110,26,630.0,3043000000.0,0,0,26,0,0,0,0,1,25,0,0,0,0,0,0,35.548628168437844,129.34117939765494
13899,울산광역시,31,중구,31110,267,8762.0,71399000000.0,0,0,125,142,0,0,0,0,25,122,120,0,0,0,0,35.55716354709923,129.30271317509178
13900,울산광역시,31,중구,31110,223,6300.0,51848000000.0,0,0,176,47,0,0,0,0,29,157,37,0,0,0,0,35.55806479831386,129.3027277927296
13901,울산광역시,31,중구,31110,119,2446.0,6314000000.0,0,10,109,0,0,0,40,79,0,0,0,0,0,0,0,35.55141770218034,129.33350478540933
14268,울산광역시,31,남구,31140,59,1670.0,10032000000.0,0,0,29,30,0,0,0,0,59,0,0,0,0,0,0,35.53258901758406,129.32437026264543
14269,울산광역시,31,북구,31200,67,2006.0,13861000000.0,0,0,42,25,0,0,0,0,42,25,0,0,0,0,0,35.54090586827621,129.38626849666366
14270,울산광역시,31,북구,31200,180,4169.0,7862000000.0,0,0,180,0,0,0,152,28,0,0,0,0,0,0,0,35.663145931875995,129.3375735065354
14271,울산광역시,31,북구,31200,203,5217.0,24133000000.0,0,0,203,0,0,0,0,2,201,0,0,0,0,0,0,35.652195445552316,129.34953899310864
14272,울산광역시,31,울주군,31710,175,4610.0,15554000000.0,0,0,115,60,0,0,0,124,51,0,0,0,0,0,0,35.569544545377255,129.24002689234482
14273,울산광역시,31,중구,31110,50,829.0,1805000000.0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,35.55670237143699,129.34462348729468
14372,울산광역시,31,남구,31140,29,614.0,1765000000.0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,35.542707648468124,129.3057875323546
14373,울산광역시,31,동구,31170,48,1218.0,3346000000.0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,35.48363955609406,129.42716154814147
14448,울산광역시,31,남구,31140,65,1659.0,7152000000.0,0,0,65,0,0,0,0,4,61,0,0,0,0,0,0,35.53658904069217,129.28804288113608
14484,울산광역시,31,남구,31140,128,3289.0,26818000000.0,0,0,128,0,0,0,0,0,16,112,0,0,0,0,0,35.523612888566554,129.32091449123092
14515,울산광역시,31,중구,31110,240,6682.0,56472000000.0,0,0,138,102,0,0,0,0,20,220,0,0,0,0,0,35.562085104490336,129.34691994397025
